Country,Export,Import,Total Trade,Trade Balance,Financial Year(start),Mean
LUXEMBOURG,20.34,54.35,74.7,-34.01,2019,20.345000000000002
CANARY IS,20.38,,,,1997,0.0
FIJI IS,20.41,1.71,22.12,18.7,2003,20.41
TAJIKISTAN,20.44,21.82,42.26,-1.39,2016,20.435
MALAWI,20.47,1.7,22.17,18.78,2001,20.475
MONGOLIA,20.49,1.72,22.21,18.77,2017,20.490000000000002
MAURITANIA,20.51,0.02,20.54,20.49,2002,20.515
COSTA RICA,20.52,25.61,46.13,-5.09,2003,20.520000000000003
COSTA RICA,20.52,43.93,64.45,-23.42,2006,20.515
BENIN,20.67,13.51,34.19,7.16,1997,20.674999999999997
NICARAGUA,20.7,0.61,21.3,20.09,2008,20.695
COMOROS,20.74,8.02,28.75,12.72,2012,20.735
MONGOLIA,20.77,1.97,22.74,18.8,2010,20.77
COMOROS,20.78,25.65,46.43,-4.87,2016,20.78
SIERRA LEONE,20.81,2.35,23.16,18.46,2006,20.810000000000002
JAMAICA,20.85,0.65,21.51,20.2,2009,20.855
SOMALIA,20.88,1.41,22.29,19.47,1997,20.88
DJIBOUTI,20.97,0.45,21.42,20.51,2000,20.965000000000003
TURKS C IS,21,0.02,21.02,20.98,2000,21.0
NETHERLANDANTIL,21.02,,,,2001,0.0
PAPUA N GNA,21.03,194.95,215.98,-173.92,2022,21.03
ALGERIA,21.04,2.6,23.64,18.44,2000,21.04
CYPRUS,21.09,8.87,29.96,12.22,2022,21.09
BURKINA FASO,21.1,8.44,29.54,12.66,2004,21.1
CAMEROON,21.12,6.57,27.7,14.55,2002,21.125
VENEZUELA,21.13,2.51,23.64,18.61,2003,21.125
LIBERIA,21.15,126.65,147.8,-105.5,2005,21.150000000000006
LESOTHO,21.2,3.04,24.24,18.16,2011,21.2
BELARUS,21.23,124.87,146.1,-103.64,2007,21.229999999999997
CAYMAN IS,21.25,,,,1997,0.0
AFGHANISTAN,21.25,10.7,31.95,10.55,1997,21.25
TAJIKISTAN,21.28,8.86,30.13,12.42,2011,21.275
SERBIA,21.28,4.26,25.53,17.02,2022,21.275
HONDURAS,21.31,0.23,21.53,21.08,2004,21.305
EQUTL GUINEA,21.31,524.83,546.14,-503.52,2012,21.310000000000002
UZBEKISTAN,21.35,31.46,52.81,-10.12,2004,21.345000000000002
SLOVAK REP,21.41,39.86,61.26,-18.45,2005,21.405
JAMAICA,21.41,1.64,23.05,19.77,2022,21.41
GUYANA,21.53,9,30.53,12.52,2011,21.525
PERU,21.62,14.08,35.71,7.54,1997,21.625
HONDURAS,21.65,0.08,21.73,21.57,2002,21.65
GABON,21.65,175.12,196.77,-153.48,2008,21.64500000000001
GUINEA BISSAU,21.66,215.67,237.32,-194.01,2016,21.655
MALI,21.69,13.07,34.77,8.62,2004,21.695
MAURITANIA,21.73,0.63,22.35,21.1,2006,21.725
HAITI,21.73,1.16,22.89,20.58,2006,21.735
MONTENEGRO,21.76,0.35,22.11,21.41,2021,21.759999999999998
REUNION,21.79,5.5,27.29,16.29,2006,21.79
GUYANA,21.87,18.48,40.35,3.39,2015,21.87
GUYANA,21.94,4.59,26.53,17.36,2012,21.945
PAPUA N GNA,21.95,216.94,238.89,-194.98,2010,21.955
DOMINIC REP,22.04,2.76,24.8,19.28,2004,22.04
CONGO D. REP.,22.19,32.1,54.29,-9.91,1997,22.189999999999998
BOTSWANA,22.2,7.08,29.28,15.12,2009,22.2
BOLIVIA,22.22,783.21,805.43,-761,2022,22.214999999999975
NIGER,22.25,0.76,23.01,21.49,2005,22.25
TAJIKISTAN,22.26,9.98,32.24,12.29,2015,22.265
CONGO P REP,22.26,6.74,29,15.52,1998,22.259999999999998
SWAZILAND,22.27,3.14,25.41,19.13,2004,22.27
TAJIKISTAN,22.28,4.24,26.52,18.04,2018,22.28
TRINIDAD,22.33,0.11,22.44,22.21,2002,22.325000000000003
LIBYA,22.34,20.18,42.52,2.16,1999,22.340000000000003
JAMAICA,22.34,0.77,23.11,21.57,2010,22.34
CONGO P REP,22.35,0.97,23.33,21.38,1999,22.354999999999997
BELIZE,22.46,1.55,24.01,20.92,2013,22.465000000000003
ZAMBIA,22.48,11.57,34.05,10.91,2000,22.479999999999997
JAMAICA,22.49,1.11,23.6,21.38,2008,22.490000000000002
SURINAME,22.58,89.39,111.97,-66.82,2018,22.575000000000003
MACEDONIA,22.61,14.51,37.12,8.09,2019,22.604999999999997
ST PIERRE,22.62,17.81,40.43,4.81,2006,22.62
MALI,22.64,19.79,42.43,2.85,2002,22.64
NETHERLANDANTIL,22.66,0.14,22.8,22.52,2000,22.66
VENEZUELA,22.68,6.77,29.45,15.9,1997,22.675
ECUADOR,22.71,22.94,45.65,-0.22,2004,22.715
CUBA,22.77,1.05,23.82,21.72,2009,22.77
ARMENIA,22.78,14.04,36.82,8.75,2015,22.785
MOZAMBIQUE,22.79,25.36,48.15,-2.57,1998,22.79
SWAZILAND,22.81,124.66,147.47,-101.86,2013,22.805
MONGOLIA,22.81,1.01,23.82,21.8,2018,22.810000000000002
TUNISIA,22.82,199.96,222.78,-177.14,1998,22.820000000000007
CROATIA,22.85,2.06,24.9,20.79,2004,22.845
SWAZILAND,22.91,46.01,68.92,-23.1,2011,22.91
SOUTH SUDAN,22.91,1.58,24.49,21.33,2020,22.909999999999997
LIBERIA,22.92,239.81,262.73,-216.88,2007,22.92500000000001
KYRGHYZSTAN,22.92,1.03,23.95,21.89,2008,22.92
SENEGAL,23.03,133.6,156.63,-110.57,2001,23.03
COMOROS,23.05,14.87,37.91,8.18,2021,23.044999999999998
BRUNEI,23.07,234.17,257.23,-211.1,2010,23.065000000000012
PANAMA C Z,23.14,,,,2000,0.0
NICARAGUA,23.2,0.35,23.54,22.85,2009,23.195
MACEDONIA,23.2,5.82,29.01,17.38,2020,23.195
CAMEROON,23.26,10.3,33.56,12.96,2003,23.26
ZAMBIA,23.28,25.95,49.23,-2.66,1999,23.284999999999997
VENEZUELA,23.34,2.57,25.91,20.77,1999,23.34
ZIMBABWE,23.45,27.15,50.6,-3.69,2004,23.455000000000002
CYPRUS,23.47,2.77,26.24,20.71,2002,23.475
TAJIKISTAN,23.5,0.29,23.8,23.21,2019,23.505000000000003
ZIMBABWE,23.51,16.42,39.93,7.09,2003,23.509999999999998
PERU,23.51,9.32,32.83,14.18,1998,23.505
UNION OF SERBIA & MONTENEGRO,23.56,3.08,26.64,20.49,2010,23.564999999999998
BELIZE,23.56,0.21,23.78,23.35,2012,23.565
ZIMBABWE,23.59,14.9,38.49,8.69,1998,23.59
MONGOLIA,23.66,10.18,33.85,13.48,2012,23.665
C AFRI REP,23.71,0.23,23.94,23.48,2020,23.71
BURKINA FASO,23.74,10.45,34.2,13.29,2003,23.745
SENEGAL,23.77,44.34,68.11,-20.57,2000,23.77
SLOVAK REP,23.86,22.89,46.75,0.96,2004,23.855
ZIMBABWE,23.93,17.23,41.16,6.7,1997,23.93
TAJIKISTAN,23.94,50.29,74.24,-26.35,2017,23.944999999999997
ZIMBABWE,23.99,25.55,49.54,-1.56,2005,23.99
LIBERIA,24.01,46.57,70.58,-22.56,2006,24.009999999999998
SLOVENIA,24.04,70.34,94.38,-46.3,2002,24.04
ALBANIA,24.04,17.2,41.24,6.84,2015,24.04
EL SALVADOR,24.06,5.4,29.46,18.67,2010,24.065
BULGARIA,24.07,24.06,48.13,0,2005,24.065
BURUNDI,24.12,0.6,24.72,23.52,2011,24.119999999999997
SURINAME,24.18,13.15,37.33,11.04,2013,24.185
GUYANA,24.19,7.28,31.47,16.9,2013,24.185
CAMBODIA,24.19,0.78,24.97,23.41,2005,24.189999999999998
LIBYA,24.28,2.69,26.97,21.59,1998,24.28
SWAZILAND,24.32,50.87,75.19,-26.55,2020,24.32
AFGHANISTAN,24.37,17.52,41.89,6.85,2001,24.37
GUYANA,24.41,10.3,34.72,14.11,2014,24.415
UZBEKISTAN,24.44,26.13,50.57,-1.7,2005,24.435
BRUNEI,24.44,428.65,453.09,-404.2,2009,24.444999999999993
JAMAICA,24.45,22.86,47.31,1.59,2007,24.450000000000003
BELIZE,24.49,0.21,24.71,24.28,2014,24.495
ERITREA,24.5,0.75,25.25,23.74,2010,24.494999999999997
URUGUAY,24.51,4.05,28.56,20.46,2004,24.509999999999998
AZERBAIJAN,24.57,67.56,92.13,-42.99,2006,24.569999999999997
ALGERIA,24.6,0.47,25.06,24.13,1998,24.595
MALDIVES,24.61,0.19,24.8,24.42,2000,24.61
GUINEA,24.65,15.83,40.49,8.82,2001,24.655
CYPRUS,24.65,0.57,25.21,24.08,1998,24.645
MAURITANIA,24.71,1.28,25.99,23.43,2004,24.71
BULGARIA,24.76,17.96,42.71,6.8,2004,24.755
BOLIVIA,24.84,4.06,28.91,20.78,2011,24.845
LAO PD RP,25,168.63,193.64,-143.63,2017,25.004999999999995
NEUTRAL ZONE,25.01,,,,2007,0.0
GABON,25.02,180.58,205.6,-155.56,2009,25.019999999999996
ANGOLA,25.02,0.01,25.03,25.01,2001,25.020000000000003
LAO PD RP,25.08,3.09,28.18,21.99,2019,25.085
PANAMA REPUBLIC,25.1,17.32,42.42,7.79,1998,25.105
KYRGHYZSTAN,25.11,1.79,26.9,23.33,2015,25.115
GUYANA,25.21,6.95,32.16,18.26,2019,25.21
BULGARIA,25.22,11.14,36.36,14.08,2003,25.22
TIMOR LESTE,25.36,0.04,25.4,25.32,2020,25.36
CZECH REPUBLIC,25.41,42.33,67.74,-16.92,1997,25.409999999999997
FIJI IS,25.44,0.01,25.46,25.43,2002,25.445
CUBA,25.51,1.12,26.63,24.39,2010,25.509999999999998
COMOROS,25.54,0.33,25.86,25.21,2008,25.535
BOTSWANA,25.54,21.08,46.62,4.45,2008,25.535
ZAMBIA,25.71,13.49,39.2,12.22,2001,25.71
LAO PD RP,25.72,207.38,233.1,-181.65,2016,25.724999999999994
AZERBAIJAN,25.78,173.88,199.67,-148.1,2007,25.784999999999997
KYRGHYZSTAN,25.79,1.2,26.98,24.59,2010,25.785
JAMAICA,25.86,2.14,27.99,23.72,2005,25.854999999999997
AFGHANISTAN,25.86,26.59,52.45,-0.73,2000,25.860000000000003
GABON,25.9,120.93,146.83,-95.03,2007,25.900000000000006
ICELAND,25.92,2.21,28.13,23.71,2012,25.92
URUGUAY,25.94,3.52,29.45,22.42,2001,25.935000000000002
MONGOLIA,25.94,0.54,26.48,25.39,2021,25.935000000000002
ARMENIA,25.94,0.91,26.85,25.03,2018,25.94
NIGER,25.98,0.17,26.15,25.81,2008,25.979999999999997
GUYANA,26.03,6.59,32.62,19.44,2017,26.03
TIMOR LESTE,26.04,0,26.04,26.04,2021,26.04
BELIZE,26.1,0.08,26.17,26.02,2011,26.095
TURKMENISTAN,26.16,9.73,35.89,16.43,2010,26.16
MOROCCO,26.16,420.1,446.26,-393.94,1999,26.159999999999997
NIGER,26.17,1.64,27.81,24.53,2000,26.17
MONTENEGRO,26.19,0.05,26.24,26.14,2015,26.189999999999998
ECUADOR,26.2,20.33,46.53,5.87,2005,26.2
COLOMBIA,26.27,2,28.26,24.27,1998,26.265
PERU,26.32,9.13,35.45,17.2,2000,26.325000000000003
VENEZUELA,26.34,6.6,32.93,19.74,1998,26.335
GUATEMALA,26.36,0.2,26.56,26.16,2003,26.36
PUERTO RICO,26.43,0.39,26.82,26.04,2003,26.43
RWANDA,26.45,0.26,26.7,26.19,2009,26.445
ALBANIA,26.45,6.5,32.95,19.95,2016,26.450000000000003
URUGUAY,26.53,2.04,28.57,24.49,1999,26.53
LEBANON,26.55,0.68,27.23,25.88,1997,26.555
CUBA,26.57,1,27.57,25.58,2021,26.575
ZAMBIA,26.59,97.24,123.84,-70.65,1997,26.595
LEBANON,26.62,1.16,27.77,25.46,1998,26.615000000000002
JAMAICA,26.66,1.62,28.28,25.04,2011,26.66
FIJI IS,26.69,1.34,28.02,25.35,2009,26.685000000000002
CAMEROON,26.7,11.71,38.41,14.98,2004,26.695
SENEGAL,26.74,144.96,171.7,-118.22,2003,26.739999999999995
HAITI,26.75,1.97,28.72,24.78,2007,26.75
GEORGIA,26.8,15.42,42.21,11.38,2004,26.795
C AFRI REP,26.8,2.02,28.82,24.77,2018,26.795
SWAZILAND,26.82,234.98,261.79,-208.16,2021,26.815000000000012
KYRGHYZSTAN,26.84,0.64,27.48,26.2,2009,26.84
MALDIVES,26.88,0.4,27.27,26.48,2001,26.875
SOUTH SUDAN,26.91,1.23,28.14,25.68,2021,26.91
KOREA DP RP,26.99,3.01,30,23.97,2018,26.985
SEYCHELLES,27.02,9.29,36.31,17.72,2010,27.015
CUBA,27.03,1.11,28.14,25.92,2006,27.03
BENIN,27.14,12.83,39.98,14.31,1998,27.145
KAZAKHSTAN,27.19,13.45,40.65,13.74,1999,27.195
PARAGUAY,27.28,2.83,30.12,24.45,2006,27.285
CHAD,27.29,149.47,176.75,-122.18,2017,27.284999999999997
LAO PD RP,27.34,1.7,29.03,25.64,2020,27.335
TRINIDAD,27.38,1.13,28.51,26.26,2022,27.385
ROMANIA,27.42,45.58,73,-18.16,2002,27.42
ARMENIA,27.47,134.85,162.32,-107.38,2021,27.47
GAMBIA,27.7,17.58,45.28,10.11,2006,27.695
MALI,27.9,2.57,30.47,25.33,2005,27.9
URUGUAY,27.93,4.04,31.97,23.89,2005,27.93
KYRGHYZSTAN,28.09,1.47,29.57,26.62,2005,28.095
TUNISIA,28.12,187.13,215.25,-159.02,1999,28.114999999999995
CYPRUS,28.2,2.6,30.8,25.6,2003,28.200000000000003
MALTA,28.24,0.03,28.26,28.21,1999,28.235
ESTONIA,28.24,25.98,54.22,2.26,2006,28.24
MOROCCO,28.26,461.4,489.67,-433.14,1997,28.265000000000015
CHAD,28.3,0.17,28.47,28.14,2006,28.305
ESTONIA,28.32,18.75,47.08,9.57,2022,28.325
BENIN,28.36,42.74,71.1,-14.38,1999,28.359999999999996
LATVIA,28.39,10.13,38.52,18.26,2005,28.39
CYPRUS,28.43,6.35,34.78,22.08,2001,28.43
MOROCCO,28.45,402,430.45,-373.55,1998,28.44999999999999
BRUNEI,28.45,554.02,582.46,-525.57,2015,28.444999999999993
FIJI IS,28.47,2.99,31.46,25.48,2010,28.47
SOLOMON IS,28.5,6.5,34.99,22,2007,28.495
PUERTO RICO,28.51,6.85,35.36,21.67,2006,28.515
TOGO,28.52,9.95,38.47,18.57,1997,28.52
KYRGHYZSTAN,28.59,30.94,59.53,-2.35,2017,28.59
FIJI IS,28.59,0.3,28.89,28.28,2004,28.585
HAITI,28.7,4.31,33.01,24.39,2022,28.7
MAURITANIA,28.74,1.19,29.93,27.55,2007,28.740000000000002
AZERBAIJAN,28.81,5.86,34.67,22.94,2005,28.805
SLOVENIA,28.89,26.32,55.21,2.57,2001,28.89
LAO PD RP,28.91,138.64,167.56,-109.73,2012,28.915
TRINIDAD,28.92,13.95,42.87,14.97,2004,28.919999999999998
ESTONIA,28.92,32.94,61.85,-4.02,2009,28.915
SENEGAL,28.97,48.14,77.11,-19.18,1997,28.965
CROATIA,29.01,29.49,58.49,-0.48,2005,29.005000000000003
FIJI IS,29.06,0.85,29.91,28.21,2005,29.060000000000002
BURUNDI,29.06,0.11,29.17,28.95,2015,29.060000000000002
SWAZILAND,29.07,1.69,30.76,27.37,2003,29.065
TURKS C IS,29.1,0.06,29.15,29.04,2001,29.095
MALAWI,29.11,6.7,35.81,22.41,2022,29.11
KYRGHYZSTAN,29.13,1.33,30.46,27.8,2019,29.130000000000003
LIBERIA,29.33,145.22,174.55,-115.89,2008,29.330000000000005
ERITREA,29.34,0.17,29.5,29.17,2009,29.335
ALBANIA,29.34,38.86,68.21,-9.52,2017,29.345
CYPRUS,29.38,4.83,34.21,24.54,2004,29.375
ALGERIA,29.43,1.41,30.84,28.01,2001,29.425
RWANDA,29.53,2.55,32.08,26.98,2008,29.53
LIBERIA,29.58,19.05,48.63,10.53,2009,29.580000000000002
COMOROS,29.62,37.27,66.89,-7.65,2017,29.62
NETHERLANDANTIL,29.65,16.12,45.77,13.52,2021,29.645000000000003
GUYANA,29.66,6.42,36.08,23.25,2018,29.665
NETHERLANDANTIL,29.68,0.98,30.66,28.7,2009,29.68
UZBEKISTAN,29.69,33.91,63.6,-4.21,2006,29.695
JAMAICA,29.7,2.4,32.1,27.3,2012,29.700000000000003
PAPUA N GNA,29.77,104.64,134.42,-74.87,2012,29.77499999999999
MALI,29.77,8.1,37.86,21.67,2022,29.765
NETHERLANDANTIL,29.83,,,,2002,0.0
AZERBAIJAN,29.91,284.83,314.74,-254.91,2009,29.915000000000006
C AFRI REP,29.92,9.88,39.8,20.04,2017,29.919999999999998
MOZAMBIQUE,29.94,13.73,43.67,16.21,1997,29.94
Petroleum Products,29.98,"2,565.97","2,595.94","-2,535.99",1999,29.975000000000136
NETHERLANDANTIL,30,22.76,52.76,7.25,2019,30.005
NICARAGUA,30.01,0.91,30.91,29.1,2010,30.005000000000003
KYRGHYZSTAN,30.02,2.59,32.6,27.43,2018,30.015
LESOTHO,30.06,4.94,35,25.12,2015,30.060000000000002
LUXEMBOURG,30.07,131.9,161.98,-101.83,2018,30.074999999999996
MYANMAR,30.12,173.76,203.88,-143.64,1998,30.120000000000005
UNION OF SERBIA & MONTENEGRO,30.16,5.63,35.79,24.53,2013,30.16
SIERRA LEONE,30.23,51.19,81.42,-20.95,2007,30.235
GAMBIA,30.24,15.06,45.3,15.18,2007,30.24
NICARAGUA,30.28,1.76,32.03,28.52,2022,30.275
ARMENIA,30.33,1.05,31.38,29.27,2016,30.325
SURINAME,30.34,13.4,43.74,16.94,2012,30.340000000000003
KYRGHYZSTAN,30.44,1.48,31.93,28.96,2016,30.445
GAMBIA,30.45,28.4,58.85,2.06,2008,30.455000000000002
LESOTHO,30.46,0,30.46,30.46,2018,30.46
MACEDONIA,30.52,1.19,31.72,29.33,2021,30.525
KYRGHYZSTAN,30.55,0.89,31.44,29.66,2011,30.55
MONTENEGRO,30.57,0.01,30.58,30.56,2013,30.57
NETHERLANDANTIL,30.58,9.64,40.22,20.94,2018,30.58
LITHUANIA,30.6,17.64,48.23,12.96,2004,30.595
MAURITANIA,30.64,1.6,32.24,29.04,2009,30.64
BURUNDI,30.76,0.18,30.94,30.58,2013,30.759999999999998
ICELAND,30.79,8.67,39.46,22.13,2018,30.795
AZERBAIJAN,30.79,7.71,38.51,23.08,2004,30.794999999999998
MALAWI,30.81,1.7,32.52,29.11,2002,30.815
MOZAMBIQUE,30.87,6.61,37.48,24.26,2001,30.869999999999997
ZAMBIA,30.95,14.4,45.36,16.55,2002,30.955
LESOTHO,31.01,2.51,33.52,28.5,2013,31.01
SURINAME,31.12,55.07,86.19,-23.95,2019,31.119999999999997
BURUNDI,31.44,0.29,31.74,31.15,2014,31.445
CYPRUS,31.47,1.23,32.7,30.24,2000,31.47
MALTA,31.5,36.86,68.36,-5.36,2004,31.5
SERBIA,31.52,3.27,34.78,28.25,2013,31.515
KYRGHYZSTAN,31.52,0.91,32.43,30.61,2007,31.52
ERITREA,31.52,3.62,35.14,27.91,2011,31.525
MALDIVES,31.59,0.33,31.92,31.25,2002,31.585
LESOTHO,31.59,89.56,121.16,-57.97,2017,31.595
COSTA RICA,31.69,88.01,119.7,-56.32,2007,31.69
HUNGARY,31.7,12.38,44.09,19.32,1999,31.705000000000002
PANAMA REPUBLIC,31.74,0.15,31.89,31.58,1999,31.735
ZIMBABWE,31.78,32.25,64.02,-0.47,2006,31.775
DOMINIC REP,31.79,5.34,37.13,26.45,2005,31.79
MOZAMBIQUE,31.89,33.7,65.59,-1.82,1999,31.885
COLOMBIA,31.96,6.01,37.97,25.95,1997,31.96
ZIMBABWE,31.97,22.22,54.19,9.75,2007,31.97
MOZAMBIQUE,32.04,21.27,53.31,10.76,2000,32.035000000000004
MALI,32.09,3.97,36.06,28.12,2007,32.09
COSTA RICA,32.23,93.62,125.85,-61.4,2009,32.224999999999994
CYPRUS,32.28,2.19,34.47,30.08,1997,32.275
MALTA,32.32,0.18,32.5,32.15,2002,32.325
BURKINA FASO,32.4,19.36,51.76,13.05,2007,32.405
CYPRUS,32.41,25.53,57.94,6.88,2005,32.41
BRUNEI,32.45,763.6,796.05,-731.14,2013,32.454999999999984
RWANDA,32.46,0.03,32.49,32.43,2010,32.46
MARSHALL ISLAND,32.53,3.61,36.13,28.92,2019,32.525000000000006
SEYCHELLES,32.56,1.17,33.74,31.39,2014,32.565
MALI,32.64,2.16,34.8,30.48,2001,32.64
MARSHALL ISLAND,32.67,,,,2002,0.0
BURUNDI,32.67,0.23,32.9,32.45,2012,32.675
SWAZILAND,32.71,8.92,41.63,23.79,2017,32.71
UKRAINE,32.81,26.14,58.95,6.67,2022,32.81
PERU,32.85,49.53,82.38,-16.68,1999,32.849999999999994
KYRGHYZSTAN,32.89,1.79,34.68,31.1,2021,32.89
CHAD,33.02,11.26,44.28,21.76,2013,33.02
HAITI,33.06,1.37,34.43,31.69,2009,33.06
LESOTHO,33.18,24.91,58.09,8.27,2016,33.18
AFGHANISTAN,33.2,21.06,54.26,12.15,1999,33.205
ARMENIA,33.27,0.65,33.91,32.62,2017,33.265
COLOMBIA,33.35,2.76,36.12,30.59,1999,33.355
AZERBAIJAN,33.38,77.09,110.47,-43.72,2015,33.375
CYPRUS,33.39,112.88,146.26,-79.49,2006,33.385
REUNION,33.4,12.56,45.96,20.84,2007,33.4
LEBANON,33.43,12.09,45.52,21.33,1999,33.425
LITHUANIA,33.45,28.96,62.4,4.49,2005,33.445
MAURITANIA,33.5,1.95,35.46,31.55,2010,33.505
BOTSWANA,33.59,26.77,60.36,6.82,2010,33.59
AZERBAIJAN,33.68,592.61,626.29,-558.93,2017,33.68000000000001
CZECH REPUBLIC,33.79,39.45,73.24,-5.66,1999,33.79
MAURITANIA,33.8,5.46,39.26,28.35,2022,33.805
AZERBAIJAN,33.8,194.62,228.42,-160.82,2008,33.8
TURKMENISTAN,33.9,3.99,37.89,29.91,2019,33.9
GUINEA BISSAU,33.91,102.88,136.8,-68.97,2008,33.915000000000006
TURKMENISTAN,33.99,11.95,45.94,22.04,2006,33.989999999999995
URUGUAY,34,3.12,37.11,30.88,1997,33.995
GEORGIA,34.02,5.43,39.45,28.59,2003,34.02
ICELAND,34.03,4.69,38.72,29.34,2011,34.03
MYANMAR,34.1,171.59,205.69,-137.49,1999,34.099999999999994
SEYCHELLES,34.14,0.67,34.81,33.47,2015,34.14
COSTA RICA,34.17,73.05,107.22,-38.88,2008,34.17
GEORGIA,34.18,19.87,54.05,14.31,2005,34.18
SENEGAL,34.22,117.07,151.3,-82.85,1998,34.22500000000001
REUNION,34.29,15.46,49.76,18.83,2009,34.295
CZECH REPUBLIC,34.3,44.13,78.42,-9.83,1998,34.295
GUINEA,34.36,14.87,49.23,19.49,2002,34.36
UKRAINE,34.39,135.82,170.21,-101.44,1998,34.385000000000005
LESOTHO,34.49,0.29,34.77,34.2,2008,34.485
COTE D' IVOIRE,34.49,97.48,131.96,-62.99,1999,34.485
KYRGHYZSTAN,34.54,0.64,35.18,33.9,2013,34.54
HONDURAS,34.6,0.31,34.91,34.29,2005,34.599999999999994
MALTA,34.61,7.9,42.52,26.71,2007,34.615
CAMEROON,34.71,12.23,46.93,22.48,2005,34.705
SEYCHELLES,34.72,2.57,37.29,32.15,2011,34.72
INSTALLATIONS IN INTERNATIONAL WATERS,34.78,,,,2017,0.0
BR VIRGN IS,34.78,0.33,35.11,34.45,2008,34.78
MONGOLIA,34.97,15.17,50.14,19.8,2011,34.97
KYRGHYZSTAN,34.99,2.09,37.07,32.9,2012,34.985
CUBA,35,3.8,38.81,31.2,2018,35.005
PACIFIC IS,35.03,0.01,35.04,35.02,2011,35.03
PERU,35.07,27.95,63.02,7.12,2001,35.07
GUINEA,35.12,4.25,39.38,30.87,2003,35.125
TAJIKISTAN,35.16,12.86,48.01,22.3,2012,35.155
URUGUAY,35.25,57.44,92.69,-22.19,2022,35.25
PUERTO RICO,35.33,8.78,44.11,26.54,2007,35.325
TAJIKISTAN,35.35,10.74,46.09,24.61,2021,35.35
NIGER,35.44,0.6,36.04,34.84,2001,35.44
SOMALIA,35.45,0.82,36.27,34.63,1998,35.45
HUNGARY,35.53,9.38,44.9,26.15,1998,35.525
CUBA,35.53,2.4,37.93,33.13,2013,35.53
CYPRUS,35.55,1.95,37.5,33.6,1999,35.55
QATAR,35.56,209.77,245.33,-174.21,1999,35.56
HUNGARY,35.6,12.05,47.65,23.55,1997,35.6
GUYANA,35.69,11.28,46.96,24.41,2020,35.685
URUGUAY,35.71,2.89,38.6,32.82,2000,35.71
BELARUS,35.73,164.9,200.63,-129.18,2015,35.724999999999994
SLOVAK REP,35.76,40.3,76.06,-4.54,2009,35.76
MAURITANIA,35.81,4.53,40.34,31.28,2008,35.81
CUBA,35.82,3.95,39.77,31.87,2012,35.82
SLOVAK REP,35.83,46.01,81.84,-10.18,2008,35.83
PAPUA N GNA,35.9,199.37,235.28,-163.47,2011,35.905
SEYCHELLES,35.96,0.93,36.88,35.03,2016,35.955
BURUNDI,35.98,1.6,37.58,34.38,2016,35.980000000000004
TURKMENISTAN,36.09,8.55,44.65,27.54,2007,36.095
MADAGASCAR,36.12,7.97,44.09,28.16,2004,36.125
TURKMENISTAN,36.15,10,46.15,26.15,2009,36.15
SLOVENIA,36.19,60.85,97.04,-24.66,2003,36.190000000000005
JAMAICA,36.22,0.9,37.12,35.32,2013,36.22
TURKMENISTAN,36.24,34.45,70.69,1.79,2022,36.24
SLOVAK REP,36.24,19.81,56.04,16.43,2006,36.235
PAPUA N GNA,36.28,108.06,144.34,-71.78,2016,36.28
IRAQ,36.3,151.17,187.47,-114.87,1998,36.3
BELARUS,36.31,204.3,240.62,-167.99,2010,36.315
FR GUIANA,36.32,5.6,41.92,30.71,2008,36.315
MONTENEGRO,36.37,0.05,36.42,36.31,2016,36.365
AZERBAIJAN,36.42,104.81,141.23,-68.4,2021,36.41499999999999
PARAGUAY,36.44,3.78,40.22,32.66,2022,36.44
BURKINA FASO,36.46,6.14,42.61,30.32,2009,36.465
BELARUS,36.49,279.65,316.13,-243.16,2008,36.485
URUGUAY,36.5,1.9,38.4,34.6,1998,36.5
NIGER,36.66,2.21,38.87,34.46,2003,36.665
CUBA,36.67,3.99,40.66,32.68,2011,36.67
FR GUIANA,36.68,2.47,39.14,34.21,2013,36.675
GAMBIA,36.71,6.08,42.78,30.63,2022,36.705
FIJI IS,36.78,2.51,39.3,34.27,2011,36.785
GABON,36.79,105.63,142.42,-68.83,2015,36.794999999999995
DOMINIC REP,36.94,1.81,38.75,35.13,2006,36.94
URUGUAY,36.97,7.29,44.26,29.69,2006,36.975
GAMBIA,36.99,28.94,65.93,8.04,2009,36.985
PARAGUAY,37.05,5.22,42.27,31.82,2009,37.045
KYRGHYZSTAN,37.08,0.76,37.84,36.31,2006,37.075
ALBANIA,37.08,22.62,59.7,14.47,2018,37.085
SIERRA LEONE,37.15,4.16,41.31,32.99,2009,37.150000000000006
EL SALVADOR,37.15,0.65,37.8,36.49,2022,37.144999999999996
CUBA,37.17,1.3,38.47,35.88,2008,37.175
NETHERLANDANTIL,37.22,59.24,96.46,-22.03,2015,37.214999999999996
ANGOLA,37.31,7.2,44.51,30.12,2002,37.315
CUBA,37.32,1.57,38.89,35.75,2014,37.32
DJIBOUTI,37.42,0.82,38.24,36.6,2002,37.42
CHAD,37.46,476.13,513.59,-438.67,2018,37.46000000000001
EL SALVADOR,37.52,8.27,45.79,29.24,2011,37.515
GABON,37.55,307.71,345.26,-270.17,2010,37.54499999999999
KOREA DP RP,37.63,57.38,95.01,-19.74,1997,37.635000000000005
KYRGHYZSTAN,37.76,0.77,38.53,36.99,2014,37.760000000000005
JAMAICA,37.8,1.78,39.58,36.02,2014,37.8
